Tool,Radius_Manual,Radius_Model,F1_Score
bertweet,0.30000000000000016,0.4500000000000003,0.8046176046176047
bertweet,0.30000000000000016,0.4600000000000003,0.8046176046176047
bertweet,0.30000000000000016,0.4700000000000003,0.8046176046176047
bertweet,0.30000000000000016,0.4800000000000003,0.8046176046176047
bertweet,0.30000000000000016,0.4900000000000003,0.8188057687656726
bertweet,0.31000000000000016,0.15,0.7588814203465781
bertweet,0.31000000000000016,0.16,0.7588814203465781
bertweet,0.31000000000000016,0.17,0.7588814203465781
bertweet,0.31000000000000016,0.18000000000000002,0.7765700483091788
bertweet,0.31000000000000016,0.19000000000000003,0.7765700483091788
bertweet,0.31000000000000016,0.20000000000000004,0.7675835175835176
bertweet,0.31000000000000016,0.21000000000000005,0.7675835175835176
bertweet,0.31000000000000016,0.22000000000000006,0.7675835175835176
bertweet,0.31000000000000016,0.23000000000000007,0.7675835175835176
bertweet,0.31000000000000016,0.24000000000000007,0.7675835175835176
bertweet,0.31000000000000016,0.2500000000000001,0.7844285687132239
bertweet,0.31000000000000016,0.2600000000000001,0.7844285687132239
bertweet,0.31000000000000016,0.27000000000000013,0.7999117210384815
bertweet,0.31000000000000016,0.28000000000000014,0.7999117210384815
bertweet,0.31000000000000016,0.29000000000000015,0.7999117210384815
bertweet,0.31000000000000016,0.30000000000000016,0.7999117210384815
bertweet,0.31000000000000016,0.31000000000000016,0.7907052803713667
bertweet,0.31000000000000016,0.3200000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.3300000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.3400000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.3500000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.3600000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.3700000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.3800000000000002,0.8046176046176047
bertweet,0.31000000000000016,0.39000000000000024,0.8046176046176047
bertweet,0.31000000000000016,0.40000000000000024,0.8046176046176047
bertweet,0.31000000000000016,0.41000000000000025,0.8046176046176047
bertweet,0.31000000000000016,0.42000000000000026,0.8046176046176047
bertweet,0.31000000000000016,0.43000000000000027,0.8046176046176047
bertweet,0.31000000000000016,0.4400000000000003,0.8046176046176047
bertweet,0.31000000000000016,0.4500000000000003,0.8046176046176047
bertweet,0.31000000000000016,0.4600000000000003,0.8046176046176047
bertweet,0.31000000000000016,0.4700000000000003,0.8046176046176047
bertweet,0.31000000000000016,0.4800000000000003,0.8046176046176047
bertweet,0.31000000000000016,0.4900000000000003,0.8188057687656726
bertweet,0.3200000000000002,0.15,0.7588814203465781
bertweet,0.3200000000000002,0.16,0.7588814203465781
bertweet,0.3200000000000002,0.17,0.7588814203465781
bertweet,0.3200000000000002,0.18000000000000002,0.7765700483091788
bertweet,0.3200000000000002,0.19000000000000003,0.7765700483091788
bertweet,0.3200000000000002,0.20000000000000004,0.7675835175835176
bertweet,0.3200000000000002,0.21000000000000005,0.7675835175835176
bertweet,0.3200000000000002,0.22000000000000006,0.7675835175835176
bertweet,0.3200000000000002,0.23000000000000007,0.7675835175835176
bertweet,0.3200000000000002,0.24000000000000007,0.7675835175835176
bertweet,0.3200000000000002,0.2500000000000001,0.7844285687132239
bertweet,0.3200000000000002,0.2600000000000001,0.7844285687132239
bertweet,0.3200000000000002,0.27000000000000013,0.7999117210384815
bertweet,0.3200000000000002,0.28000000000000014,0.7999117210384815
bertweet,0.3200000000000002,0.29000000000000015,0.7999117210384815
bertweet,0.3200000000000002,0.30000000000000016,0.7999117210384815
bertweet,0.3200000000000002,0.31000000000000016,0.7907052803713667
bertweet,0.3200000000000002,0.3200000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.3300000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.3400000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.3500000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.3600000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.3700000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.3800000000000002,0.8046176046176047
bertweet,0.3200000000000002,0.39000000000000024,0.8046176046176047
bertweet,0.3200000000000002,0.40000000000000024,0.8046176046176047
bertweet,0.3200000000000002,0.41000000000000025,0.8046176046176047
bertweet,0.3200000000000002,0.42000000000000026,0.8046176046176047
bertweet,0.3200000000000002,0.43000000000000027,0.8046176046176047
bertweet,0.3200000000000002,0.4400000000000003,0.8046176046176047
bertweet,0.3200000000000002,0.4500000000000003,0.8046176046176047
bertweet,0.3200000000000002,0.4600000000000003,0.8046176046176047
bertweet,0.3200000000000002,0.4700000000000003,0.8046176046176047
bertweet,0.3200000000000002,0.4800000000000003,0.8046176046176047
bertweet,0.3200000000000002,0.4900000000000003,0.8188057687656726
bertweet,0.3300000000000002,0.15,0.7588814203465781
bertweet,0.3300000000000002,0.16,0.7588814203465781
bertweet,0.3300000000000002,0.17,0.7588814203465781
bertweet,0.3300000000000002,0.18000000000000002,0.7765700483091788
bertweet,0.3300000000000002,0.19000000000000003,0.7765700483091788
bertweet,0.3300000000000002,0.20000000000000004,0.7675835175835176
bertweet,0.3300000000000002,0.21000000000000005,0.7675835175835176
bertweet,0.3300000000000002,0.22000000000000006,0.7675835175835176
bertweet,0.3300000000000002,0.23000000000000007,0.7675835175835176
bertweet,0.3300000000000002,0.24000000000000007,0.7675835175835176
bertweet,0.3300000000000002,0.2500000000000001,0.7844285687132239
bertweet,0.3300000000000002,0.2600000000000001,0.7844285687132239
bertweet,0.3300000000000002,0.27000000000000013,0.7999117210384815
bertweet,0.3300000000000002,0.28000000000000014,0.7999117210384815
bertweet,0.3300000000000002,0.29000000000000015,0.7999117210384815
bertweet,0.3300000000000002,0.30000000000000016,0.7999117210384815
bertweet,0.3300000000000002,0.31000000000000016,0.7907052803713667
bertweet,0.3300000000000002,0.3200000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.3300000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.3400000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.3500000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.3600000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.3700000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.3800000000000002,0.8046176046176047
bertweet,0.3300000000000002,0.39000000000000024,0.8046176046176047
bertweet,0.3300000000000002,0.40000000000000024,0.8046176046176047
bertweet,0.3300000000000002,0.41000000000000025,0.8046176046176047
bertweet,0.3300000000000002,0.42000000000000026,0.8046176046176047
bertweet,0.3300000000000002,0.43000000000000027,0.8046176046176047
bertweet,0.3300000000000002,0.4400000000000003,0.8046176046176047
bertweet,0.3300000000000002,0.4500000000000003,0.8046176046176047
bertweet,0.3300000000000002,0.4600000000000003,0.8046176046176047
bertweet,0.3300000000000002,0.4700000000000003,0.8046176046176047
bertweet,0.3300000000000002,0.4800000000000003,0.8046176046176047
bertweet,0.3300000000000002,0.4900000000000003,0.8188057687656726
bertweet,0.3400000000000002,0.15,0.7409594289613185
bertweet,0.3400000000000002,0.16,0.7409594289613185
bertweet,0.3400000000000002,0.17,0.7409594289613185
bertweet,0.3400000000000002,0.18000000000000002,0.7570865651185249
bertweet,0.3400000000000002,0.19000000000000003,0.7570865651185249
bertweet,0.3400000000000002,0.20000000000000004,0.7484619170665683
bertweet,0.3400000000000002,0.21000000000000005,0.7484619170665683
bertweet,0.3400000000000002,0.22000000000000006,0.7484619170665683
bertweet,0.3400000000000002,0.23000000000000007,0.7484619170665683
bertweet,0.3400000000000002,0.24000000000000007,0.7484619170665683
bertweet,0.3400000000000002,0.2500000000000001,0.7639480292608362
bertweet,0.3400000000000002,0.2600000000000001,0.7639480292608362
bertweet,0.3400000000000002,0.27000000000000013,0.7782455876076423
bertweet,0.3400000000000002,0.28000000000000014,0.7782455876076423
bertweet,0.3400000000000002,0.29000000000000015,0.7782455876076423
bertweet,0.3400000000000002,0.30000000000000016,0.7782455876076423
bertweet,0.3400000000000002,0.31000000000000016,0.7693866905134511
bertweet,0.3400000000000002,0.3200000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.3300000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.3400000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.3500000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.3600000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.3700000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.3800000000000002,0.7829762820278073
bertweet,0.3400000000000002,0.39000000000000024,0.7829762820278073
bertweet,0.3400000000000002,0.40000000000000024,0.7829762820278073
bertweet,0.3400000000000002,0.41000000000000025,0.7829762820278073
bertweet,0.3400000000000002,0.42000000000000026,0.7829762820278073
bertweet,0.3400000000000002,0.43000000000000027,0.7829762820278073
bertweet,0.3400000000000002,0.4400000000000003,0.7829762820278073
bertweet,0.3400000000000002,0.4500000000000003,0.7829762820278073
bertweet,0.3400000000000002,0.4600000000000003,0.7829762820278073
bertweet,0.3400000000000002,0.4700000000000003,0.7829762820278073
bertweet,0.3400000000000002,0.4800000000000003,0.7829762820278073
bertweet,0.3400000000000002,0.4900000000000003,0.7962543554006968
bertweet,0.3500000000000002,0.15,0.7315671432576395
bertweet,0.3500000000000002,0.16,0.7315671432576395
bertweet,0.3500000000000002,0.17,0.7315671432576395
bertweet,0.3500000000000002,0.18000000000000002,0.7474810549118466
bertweet,0.3500000000000002,0.19000000000000003,0.7474810549118466
bertweet,0.3500000000000002,0.20000000000000004,0.7390544819303417
bertweet,0.3500000000000002,0.21000000000000005,0.7390544819303417
bertweet,0.3500000000000002,0.22000000000000006,0.7390544819303417
bertweet,0.3500000000000002,0.23000000000000007,0.7390544819303417
bertweet,0.3500000000000002,0.24000000000000007,0.7390544819303417
bertweet,0.3500000000000002,0.2500000000000001,0.754354172958824
bertweet,0.3500000000000002,0.2600000000000001,0.754354172958824
bertweet,0.3500000000000002,0.27000000000000013,0.7685029567382508
bertweet,0.3500000000000002,0.28000000000000014,0.7685029567382508
bertweet,0.3500000000000002,0.29000000000000015,0.7685029567382508
bertweet,0.3500000000000002,0.30000000000000016,0.7685029567382508
bertweet,0.3500000000000002,0.31000000000000016,0.7598343685300207
bertweet,0.3500000000000002,0.3200000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.3300000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.3400000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.3500000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.3600000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.3700000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.3800000000000002,0.7734561434142367
bertweet,0.3500000000000002,0.39000000000000024,0.7734561434142367
bertweet,0.3500000000000002,0.40000000000000024,0.7734561434142367
bertweet,0.3500000000000002,0.41000000000000025,0.7734561434142367
bertweet,0.3500000000000002,0.42000000000000026,0.7734561434142367
bertweet,0.3500000000000002,0.43000000000000027,0.7734561434142367
bertweet,0.3500000000000002,0.4400000000000003,0.7734561434142367
bertweet,0.3500000000000002,0.4500000000000003,0.7734561434142367
bertweet,0.3500000000000002,0.4600000000000003,0.7734561434142367
bertweet,0.3500000000000002,0.4700000000000003,0.7734561434142367
bertweet,0.3500000000000002,0.4800000000000003,0.7734561434142367
bertweet,0.3500000000000002,0.4900000000000003,0.7866196319460976
bertweet,0.3600000000000002,0.15,0.723329641934293
bertweet,0.3600000000000002,0.16,0.723329641934293
bertweet,0.3600000000000002,0.17,0.723329641934293
bertweet,0.3600000000000002,0.18000000000000002,0.7390544819303417
bertweet,0.3600000000000002,0.19000000000000003,0.7390544819303417
bertweet,0.3600000000000002,0.20000000000000004,0.7307097486882078
bertweet,0.3600000000000002,0.21000000000000005,0.7307097486882078
bertweet,0.3600000000000002,0.22000000000000006,0.7307097486882078
bertweet,0.3600000000000002,0.23000000000000007,0.7307097486882078
bertweet,0.3600000000000002,0.24000000000000007,0.7307097486882078
bertweet,0.3600000000000002,0.2500000000000001,0.7458450046685341
bertweet,0.3600000000000002,0.2600000000000001,0.7458450046685341
bertweet,0.3600000000000002,0.27000000000000013,0.7598343685300207
bertweet,0.3600000000000002,0.28000000000000014,0.7598343685300207
bertweet,0.3600000000000002,0.29000000000000015,0.7598343685300207
bertweet,0.3600000000000002,0.30000000000000016,0.7598343685300207
bertweet,0.3600000000000002,0.31000000000000016,0.7512359468268209
bertweet,0.3600000000000002,0.3200000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.3300000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.3400000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.3500000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.3600000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.3700000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.3800000000000002,0.7648841084684138
bertweet,0.3600000000000002,0.39000000000000024,0.7648841084684138
bertweet,0.3600000000000002,0.40000000000000024,0.7648841084684138
bertweet,0.3600000000000002,0.41000000000000025,0.7648841084684138
bertweet,0.3600000000000002,0.42000000000000026,0.7648841084684138
bertweet,0.3600000000000002,0.43000000000000027,0.7648841084684138
bertweet,0.3600000000000002,0.4400000000000003,0.7648841084684138
bertweet,0.3600000000000002,0.4500000000000003,0.7648841084684138
bertweet,0.3600000000000002,0.4600000000000003,0.7648841084684138
bertweet,0.3600000000000002,0.4700000000000003,0.7648841084684138
bertweet,0.3600000000000002,0.4800000000000003,0.7648841084684138
bertweet,0.3600000000000002,0.4900000000000003,0.7779209160851672
bertweet,0.3700000000000002,0.15,0.7151694786441709
bertweet,0.3700000000000002,0.16,0.7151694786441709
bertweet,0.3700000000000002,0.17,0.7151694786441709
bertweet,0.3700000000000002,0.18000000000000002,0.7307097486882078
bertweet,0.3700000000000002,0.19000000000000003,0.7307097486882078
bertweet,0.3700000000000002,0.20000000000000004,0.7224308815858111
bertweet,0.3700000000000002,0.21000000000000005,0.7224308815858111
bertweet,0.3700000000000002,0.22000000000000006,0.7224308815858111
bertweet,0.3700000000000002,0.23000000000000007,0.7224308815858111
bertweet,0.3700000000000002,0.24000000000000007,0.7224308815858111
bertweet,0.3700000000000002,0.2500000000000001,0.7374051069703244
bertweet,0.3700000000000002,0.2600000000000001,0.7374051069703244
bertweet,0.3700000000000002,0.27000000000000013,0.7512359468268209
bertweet,0.3700000000000002,0.28000000000000014,0.7512359468268209
bertweet,0.3700000000000002,0.29000000000000015,0.7512359468268209
bertweet,0.3700000000000002,0.30000000000000016,0.7512359468268209
bertweet,0.3700000000000002,0.31000000000000016,0.7426926054974835
bertweet,0.3700000000000002,0.3200000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.3300000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.3400000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.3500000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.3600000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.3700000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.3800000000000002,0.7563571300769368
bertweet,0.3700000000000002,0.39000000000000024,0.7563571300769368
bertweet,0.3700000000000002,0.40000000000000024,0.7563571300769368
bertweet,0.3700000000000002,0.41000000000000025,0.7563571300769368
bertweet,0.3700000000000002,0.42000000000000026,0.7563571300769368
bertweet,0.3700000000000002,0.43000000000000027,0.7563571300769368
bertweet,0.3700000000000002,0.4400000000000003,0.7563571300769368
bertweet,0.3700000000000002,0.4500000000000003,0.7563571300769368
bertweet,0.3700000000000002,0.4600000000000003,0.7563571300769368
bertweet,0.3700000000000002,0.4700000000000003,0.7563571300769368
bertweet,0.3700000000000002,0.4800000000000003,0.7563571300769368
bertweet,0.3700000000000002,0.4900000000000003,0.7692668371696505
bertweet,0.3800000000000002,0.15,0.7070707070707071
bertweet,0.3800000000000002,0.16,0.7070707070707071
bertweet,0.3800000000000002,0.17,0.7070707070707071
bertweet,0.3800000000000002,0.18000000000000002,0.7224308815858111
bertweet,0.3800000000000002,0.19000000000000003,0.7224308815858111
bertweet,0.3800000000000002,0.20000000000000004,0.7142028001780544
bertweet,0.3800000000000002,0.21000000000000005,0.7142028001780544
bertweet,0.3800000000000002,0.22000000000000006,0.7142028001780544
bertweet,0.3800000000000002,0.23000000000000007,0.7142028001780544
bertweet,0.3800000000000002,0.24000000000000007,0.7142028001780544
bertweet,0.3800000000000002,0.2500000000000001,0.7290194211496441
bertweet,0.3800000000000002,0.2600000000000001,0.7290194211496441
bertweet,0.3800000000000002,0.27000000000000013,0.7426926054974835
bertweet,0.3800000000000002,0.28000000000000014,0.7426926054974835
bertweet,0.3800000000000002,0.29000000000000015,0.7426926054974835
bertweet,0.3800000000000002,0.30000000000000016,0.7426926054974835
bertweet,0.3800000000000002,0.31000000000000016,0.7341899722852103
bertweet,0.3800000000000002,0.3200000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.3300000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.3400000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.3500000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.3600000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.3700000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.3800000000000002,0.7478616084114805
bertweet,0.3800000000000002,0.39000000000000024,0.7478616084114805
bertweet,0.3800000000000002,0.40000000000000024,0.7478616084114805
bertweet,0.3800000000000002,0.41000000000000025,0.7478616084114805
bertweet,0.3800000000000002,0.42000000000000026,0.7478616084114805
bertweet,0.3800000000000002,0.43000000000000027,0.7478616084114805
bertweet,0.3800000000000002,0.4400000000000003,0.7478616084114805
bertweet,0.3800000000000002,0.4500000000000003,0.7478616084114805
bertweet,0.3800000000000002,0.4600000000000003,0.7478616084114805
bertweet,0.3800000000000002,0.4700000000000003,0.7478616084114805
bertweet,0.3800000000000002,0.4800000000000003,0.7478616084114805
bertweet,0.3800000000000002,0.4900000000000003,0.7606437774296883
bertweet,0.39000000000000024,0.15,0.7070707070707071
bertweet,0.39000000000000024,0.16,0.7070707070707071
bertweet,0.39000000000000024,0.17,0.7070707070707071
bertweet,0.39000000000000024,0.18000000000000002,0.7224308815858111
bertweet,0.39000000000000024,0.19000000000000003,0.7224308815858111
bertweet,0.39000000000000024,0.20000000000000004,0.7142028001780544
bertweet,0.39000000000000024,0.21000000000000005,0.7142028001780544
bertweet,0.39000000000000024,0.22000000000000006,0.7142028001780544
bertweet,0.39000000000000024,0.23000000000000007,0.7142028001780544
bertweet,0.39000000000000024,0.24000000000000007,0.7142028001780544
bertweet,0.39000000000000024,0.2500000000000001,0.7290194211496441
bertweet,0.39000000000000024,0.2600000000000001,0.7290194211496441
bertweet,0.39000000000000024,0.27000000000000013,0.7426926054974835
bertweet,0.39000000000000024,0.28000000000000014,0.7426926054974835
bertweet,0.39000000000000024,0.29000000000000015,0.7426926054974835
bertweet,0.39000000000000024,0.30000000000000016,0.7426926054974835
bertweet,0.39000000000000024,0.31000000000000016,0.7341899722852103
bertweet,0.39000000000000024,0.3200000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.3300000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.3400000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.3500000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.3600000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.3700000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.3800000000000002,0.7478616084114805
bertweet,0.39000000000000024,0.39000000000000024,0.7478616084114805
bertweet,0.39000000000000024,0.40000000000000024,0.7478616084114805
bertweet,0.39000000000000024,0.41000000000000025,0.7478616084114805
bertweet,0.39000000000000024,0.42000000000000026,0.7478616084114805
bertweet,0.39000000000000024,0.43000000000000027,0.7478616084114805
bertweet,0.39000000000000024,0.4400000000000003,0.7478616084114805
bertweet,0.39000000000000024,0.4500000000000003,0.7478616084114805
bertweet,0.39000000000000024,0.4600000000000003,0.7478616084114805
bertweet,0.39000000000000024,0.4700000000000003,0.7478616084114805
bertweet,0.39000000000000024,0.4800000000000003,0.7478616084114805
bertweet,0.39000000000000024,0.4900000000000003,0.7606437774296883
bertweet,0.40000000000000024,0.15,0.7070707070707071
bertweet,0.40000000000000024,0.16,0.7070707070707071
bertweet,0.40000000000000024,0.17,0.7070707070707071
bertweet,0.40000000000000024,0.18000000000000002,0.7224308815858111
bertweet,0.40000000000000024,0.19000000000000003,0.7224308815858111
bertweet,0.40000000000000024,0.20000000000000004,0.7142028001780544
bertweet,0.40000000000000024,0.21000000000000005,0.7142028001780544
bertweet,0.40000000000000024,0.22000000000000006,0.7142028001780544
bertweet,0.40000000000000024,0.23000000000000007,0.7142028001780544
bertweet,0.40000000000000024,0.24000000000000007,0.7142028001780544
bertweet,0.40000000000000024,0.2500000000000001,0.7290194211496441
bertweet,0.40000000000000024,0.2600000000000001,0.7290194211496441
bertweet,0.40000000000000024,0.27000000000000013,0.7426926054974835
bertweet,0.40000000000000024,0.28000000000000014,0.7426926054974835
bertweet,0.40000000000000024,0.29000000000000015,0.7426926054974835
bertweet,0.40000000000000024,0.30000000000000016,0.7426926054974835
bertweet,0.40000000000000024,0.31000000000000016,0.7341899722852103
bertweet,0.40000000000000024,0.3200000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.3300000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.3400000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.3500000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.3600000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.3700000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.3800000000000002,0.7478616084114805
bertweet,0.40000000000000024,0.39000000000000024,0.7478616084114805
bertweet,0.40000000000000024,0.40000000000000024,0.7478616084114805
bertweet,0.40000000000000024,0.41000000000000025,0.7478616084114805
bertweet,0.40000000000000024,0.42000000000000026,0.7478616084114805
bertweet,0.40000000000000024,0.43000000000000027,0.7478616084114805
bertweet,0.40000000000000024,0.4400000000000003,0.7478616084114805
bertweet,0.40000000000000024,0.4500000000000003,0.7478616084114805
bertweet,0.40000000000000024,0.4600000000000003,0.7478616084114805
bertweet,0.40000000000000024,0.4700000000000003,0.7478616084114805
bertweet,0.40000000000000024,0.4800000000000003,0.7478616084114805
bertweet,0.40000000000000024,0.4900000000000003,0.7606437774296883
bertweet,0.41000000000000025,0.15,0.7070707070707071
bertweet,0.41000000000000025,0.16,0.7070707070707071
bertweet,0.41000000000000025,0.17,0.7070707070707071
bertweet,0.41000000000000025,0.18000000000000002,0.7224308815858111
bertweet,0.41000000000000025,0.19000000000000003,0.7224308815858111
bertweet,0.41000000000000025,0.20000000000000004,0.7142028001780544
bertweet,0.41000000000000025,0.21000000000000005,0.7142028001780544
bertweet,0.41000000000000025,0.22000000000000006,0.7142028001780544
bertweet,0.41000000000000025,0.23000000000000007,0.7142028001780544
bertweet,0.41000000000000025,0.24000000000000007,0.7142028001780544
bertweet,0.41000000000000025,0.2500000000000001,0.7290194211496441
bertweet,0.41000000000000025,0.2600000000000001,0.7290194211496441
bertweet,0.41000000000000025,0.27000000000000013,0.7426926054974835
bertweet,0.41000000000000025,0.28000000000000014,0.7426926054974835
bertweet,0.41000000000000025,0.29000000000000015,0.7426926054974835
bertweet,0.41000000000000025,0.30000000000000016,0.7426926054974835
bertweet,0.41000000000000025,0.31000000000000016,0.7341899722852103
bertweet,0.41000000000000025,0.3200000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.3300000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.3400000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.3500000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.3600000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.3700000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.3800000000000002,0.7478616084114805
bertweet,0.41000000000000025,0.39000000000000024,0.7478616084114805
bertweet,0.41000000000000025,0.40000000000000024,0.7478616084114805
bertweet,0.41000000000000025,0.41000000000000025,0.7478616084114805
bertweet,0.41000000000000025,0.42000000000000026,0.7478616084114805
bertweet,0.41000000000000025,0.43000000000000027,0.7478616084114805
bertweet,0.41000000000000025,0.4400000000000003,0.7478616084114805
bertweet,0.41000000000000025,0.4500000000000003,0.7478616084114805
bertweet,0.41000000000000025,0.4600000000000003,0.7478616084114805
bertweet,0.41000000000000025,0.4700000000000003,0.7478616084114805
bertweet,0.41000000000000025,0.4800000000000003,0.7478616084114805
bertweet,0.41000000000000025,0.4900000000000003,0.7606437774296883
bertweet,0.42000000000000026,0.15,0.6990182954038375
bertweet,0.42000000000000026,0.16,0.6990182954038375
bertweet,0.42000000000000026,0.17,0.6990182954038375
bertweet,0.42000000000000026,0.18000000000000002,0.7142028001780544
bertweet,0.42000000000000026,0.19000000000000003,0.7142028001780544
bertweet,0.42000000000000026,0.20000000000000004,0.7283256710301594
bertweet,0.42000000000000026,0.21000000000000005,0.7283256710301594
bertweet,0.42000000000000026,0.22000000000000006,0.7283256710301594
bertweet,0.42000000000000026,0.23000000000000007,0.7283256710301594
bertweet,0.42000000000000026,0.24000000000000007,0.7283256710301594
bertweet,0.42000000000000026,0.2500000000000001,0.7426926054974835
bertweet,0.42000000000000026,0.2600000000000001,0.7426926054974835
bertweet,0.42000000000000026,0.27000000000000013,0.7560258671369783
bertweet,0.42000000000000026,0.28000000000000014,0.7560258671369783
bertweet,0.42000000000000026,0.29000000000000015,0.7560258671369783
bertweet,0.42000000000000026,0.30000000000000016,0.7560258671369783
bertweet,0.42000000000000026,0.31000000000000016,0.7473809523809524
bertweet,0.42000000000000026,0.3200000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.3300000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.3400000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.3500000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.3600000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.3700000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.3800000000000002,0.7606437774296883
bertweet,0.42000000000000026,0.39000000000000024,0.7606437774296883
bertweet,0.42000000000000026,0.40000000000000024,0.7606437774296883
bertweet,0.42000000000000026,0.41000000000000025,0.7606437774296883
bertweet,0.42000000000000026,0.42000000000000026,0.7606437774296883
bertweet,0.42000000000000026,0.43000000000000027,0.7606437774296883
bertweet,0.42000000000000026,0.4400000000000003,0.7606437774296883
bertweet,0.42000000000000026,0.4500000000000003,0.7606437774296883
bertweet,0.42000000000000026,0.4600000000000003,0.7606437774296883
bertweet,0.42000000000000026,0.4700000000000003,0.7606437774296883
bertweet,0.42000000000000026,0.4800000000000003,0.7606437774296883
bertweet,0.42000000000000026,0.4900000000000003,0.7731642161502702
bertweet,0.43000000000000027,0.15,0.682437124041603
bertweet,0.43000000000000027,0.16,0.682437124041603
bertweet,0.43000000000000027,0.17,0.682437124041603
bertweet,0.43000000000000027,0.18000000000000002,0.6972609368950833
bertweet,0.43000000000000027,0.19000000000000003,0.6972609368950833
bertweet,0.43000000000000027,0.20000000000000004,0.7110607205845301
bertweet,0.43000000000000027,0.21000000000000005,0.7110607205845301
bertweet,0.43000000000000027,0.22000000000000006,0.7110607205845301
bertweet,0.43000000000000027,0.23000000000000007,0.7110607205845301
bertweet,0.43000000000000027,0.24000000000000007,0.7110607205845301
bertweet,0.43000000000000027,0.2500000000000001,0.725131508319914
bertweet,0.43000000000000027,0.2600000000000001,0.725131508319914
bertweet,0.43000000000000027,0.27000000000000013,0.7381997726626883
bertweet,0.43000000000000027,0.28000000000000014,0.7381997726626883
bertweet,0.43000000000000027,0.29000000000000015,0.7381997726626883
bertweet,0.43000000000000027,0.30000000000000016,0.7381997726626883
bertweet,0.43000000000000027,0.31000000000000016,0.7297226102949823
bertweet,0.43000000000000027,0.3200000000000002,0.7430031841796548
